api_blended,real,model
47017063350000,2247.7206185999994,1313.155029296875
37059265810000,1252.6672597000002,1373.7130126953125
37117220030000,3184.2465275,3073.77685546875
37115205450000,1980.5777619,2053.869384765625
37081202820000,980.3572296999997,701.6845092773438
37059265380000,2932.5848805999995,2687.83935546875
37115219880000,4659.705102999999,4763.9775390625
37125280570000,5286.797208000001,3109.5224609375
37125273390000,2285.8038683999994,1120.6104736328125
37019221550000,1171.6223693999996,1011.4132690429688
47085102110000,1061.6143475999997,956.68994140625
37129284630000,613.0650416000001,693.3983764648438
47017064030000,1421.2336842,1844.852294921875
47103026810000,965.28377043,813.4716796875
37015233670000,2636.6954548000003,2792.8037109375
37131203030000,1812.9307876,2328.1611328125
37015202310000,1628.6225961,1133.52978515625
37003223600000,2257.1457093,2624.637939453125
37081205260000,473.63142232999996,1142.5601806640625
37115209850000,2112.1931569000003,1873.11962890625
37019221750000,245.36715614500002,353.3682556152344
47017063290000,1467.8212596999997,1457.128173828125
37015222950000,719.4549635000001,1148.54052734375
37117204690000,302.26560099999995,430.5348815917969
37125282350000,3535.6415460999997,2935.835205078125
47017067570000,1018.3025488,928.1831665039062
37015230850000,2863.9919004,2322.66015625
47103028180000,435.58754069999975,897.1235961914062
37117219670000,1176.4366827000001,1711.110107421875
37059272860000,1183.1128964,1646.9921875
37115220770000,3983.0945719999995,3816.012451171875
37131203560000,2739.541081100001,2959.885986328125
47051018730000,2554.2848645999993,1486.6116943359375
37131202840000,505.46991449999996,2018.4549560546875
37019219120000,716.7492425999999,656.6837768554688
47095024900000,2151.3390621,1804.137939453125
47017063820000,1050.4250213999999,1265.205322265625
37129288090000,1496.2040192999998,1389.441162109375
37125282260000,3082.5433578,2873.31884765625
37015233720000,3396.0307777000007,3120.114013671875
37081213380100,1875.6059002,2067.99072265625
47103031720000,1143.4156675770996,1764.1593017578125
37059264320000,1233.9637506,1619.831298828125
37115215720000,1035.4697047999998,1487.92431640625
37117217030000,1668.6617724999999,1480.16064453125
37081214790000,3022.1018638000005,2389.0986328125
37059272770000,3121.2870667999996,1768.3179931640625
37019219550000,531.6202224999998,619.7548828125
37111203120000,763.1457402,714.7400512695312
37125275820000,937.2072357999999,1144.246826171875
37115218940000,1483.7333422000002,1596.6588134765625
37015218280000,209.27285279,1063.876953125
37007203940000,776.2919594,882.7726440429688
37059273540000,1787.2227784999998,1469.6453857421875
37125248200000,1582.979089,2161.5810546875
37051246090000,1423.4366305999997,1404.2225341796875
37015210550000,348.2522955000001,654.4412231445312
37115205730000,1211.1885606999997,1326.8963623046875
37115208050000,1336.765197,1480.5120849609375
37059264610000,3842.2224970000007,3936.1005859375
37115222810000,7233.718143,5961.359375
37059267500000,1722.6224109999994,2009.527587890625
37059273860000,4097.156373499999,3185.539306640625
37115210450000,1425.5480378999998,1886.9986572265625
37115215360000,2496.3273723,2627.330078125
47017066200000,1292.4311128000002,1594.08447265625
47049023320000,1781.6641943,1635.233642578125
37081207330000,744.2578192999999,700.480224609375
37081201970000,1530.5147151999995,1432.8507080078125
37081202540000,219.96418839999984,524.794677734375
37059253560000,153.51676812000002,562.5761108398438
37081216760000,2211.8549873000006,2264.960205078125
37015232870000,2993.2904788,2160.751220703125
47095024890000,2290.0407526999993,2006.3275146484375
37081201940000,1797.7004526999995,1018.8395385742188
37059264870000,1503.6907274999994,1923.48193359375
37033270280000,126.13321793,240.06436157226562
37059266370000,2101.4043137000003,1702.2274169921875
37115207200000,2658.6391128,2121.672607421875
37081215700000,508.9571153,1363.1048583984375
47085101400000,1930.9721177999998,1852.158203125
47017064110000,370.4010501,1068.4755859375
37125281150000,2469.3086510999997,1973.4373779296875
37083568670000,1256.3654014,1045.302734375
37113200390000,182.51501975,973.4097290039062
37125274100000,3673.585693500001,3085.516845703125
37019222220000,529.5180786999999,778.5325927734375
47095022650000,2254.9192463,1991.9371337890625
37015206650000,557.6144197,663.165771484375
37083566840000,443.9047021,519.9900512695312
37015219060000,861.6152169,891.8074340820312
37117210950000,1295.2564502999999,1222.0045166015625
37019219370000,529.3832614000002,606.4965209960938
37115216190000,5136.3308024,3839.78125
37115208390000,1621.5445601000001,1265.8675537109375
37115213700000,1752.6344888999997,2674.523193359375
37015215480000,934.7944678000001,698.4735717773438
37117217850000,861.858401,1008.5156860351562
47095023780000,2089.9666782,2053.885986328125
37131202950000,1376.3196067999997,2521.340576171875
37115209450000,333.2207025199999,333.9058532714844
37115214550000,1550.6493245999995,1368.904541015625
37081215380000,1784.0345535000006,2239.912841796875
47017062480100,1557.9949302999999,1571.7686767578125
37115205170000,1128.5420384000001,2524.57861328125
47103029330000,1324.1865946,1384.5823974609375
37115217950000,976.7291996000001,1330.8331298828125
37115208570000,2896.3755760999998,3304.28076171875
37117209650100,707.923145,1198.3826904296875
37015214490000,834.8990253999999,775.19482421875
37115206350000,4129.8292847,2579.18798828125
37115202680000,2732.7769298000007,2918.06005859375
37115217780000,2677.0839824000004,2534.567626953125
37115221370000,2904.3733335999996,3652.639892578125
37051245360000,1206.6929583,912.7127075195312
47097037180000,521.3598048999999,511.4140625
47095022460000,2009.04172,1403.285888671875
37005311750000,627.1293799999999,676.907470703125
37059252380000,321.28474845,487.89697265625
37019223010000,386.8635724999999,427.2384338378906
37081216330000,2237.5780375,2517.005859375
37033270050000,148.68940823000003,272.8246154785156
37115201820000,1425.9510538999996,1275.5531005859375
37113202650000,1761.9844938999995,2288.1220703125
37059264780000,1221.2994901999996,1176.3822021484375
37081208360000,391.37704739,586.8447265625
37003222320000,1034.2907978,775.2046508789062
37117212050000,1149.6832283,1232.816650390625
37115207230000,4384.720817100001,4237.1884765625
37115218600000,1411.8109314999997,1782.6851806640625
37115220200000,2405.3357476,2543.51513671875
37115221750000,7868.476224,4917.99609375
37115220670000,4515.29922,4767.01171875
37115214140000,1404.4131005000002,1412.5045166015625
47095021640000,3384.6077086,2637.271240234375
37003224250000,1924.4214778000003,1789.712890625
37019225600000,890.9343713,816.0794677734375
37125280980000,1888.2001462000003,1361.3426513671875
37117218800000,1337.1614359,1415.7235107421875
37007204990000,915.9175808999998,1013.7890014648438
47017064610000,1299.8651148999998,1671.70849609375
47051016400000,750.7348447999998,960.677734375
37047247780000,733.56155744,950.52978515625
47095023500000,1654.3069263999998,1790.95751953125
37059264410000,1643.0591646000007,1437.4605712890625
37015224370000,1099.6675492999998,1234.6929931640625
37131203060000,968.1728028000001,1069.149169921875
37125244100000,533.2383203,782.0455932617188
37081205800000,797.9916045,914.5909423828125
37129280400000,338.3823551599999,387.8052978515625
37115223370000,1079.9972989999999,1485.2218017578125
37081214740000,2089.3162549,965.05322265625
37007203970000,989.7366145,866.35498046875
37081202340000,186.38636212,486.182373046875
37115206040000,3522.8935525999996,2649.16455078125
37083565420000,473.67190500000015,635.2723388671875
37125246190100,714.2379626999998,735.6725463867188
37081203080000,969.5374903000001,831.2257690429688
37015220510000,2387.8105616000003,2173.1708984375
37059257910100,1539.7133599000003,1488.14208984375
37125275960000,1108.9691109,1212.59228515625
47095021620000,2922.9335390999995,2374.44091796875
37125282520000,2999.6454736999995,2602.47705078125
37115209480000,1060.2617317,1249.314208984375
37059263550000,2180.2197173000004,1682.8612060546875
37015216070000,571.4467652,788.494140625
37015227110000,1067.4827495999998,1506.7615966796875
47001032520000,523.9553973,467.2735290527344
37125241890100,1147.6569491,915.8644409179688
37015211750000,677.2364756000001,530.1351928710938
37033270090000,354.31471099000004,457.15692138671875
37125279390100,2915.5213075,2013.4381103515625
37115210490000,2643.9119414999996,2460.670166015625
37059265690000,1159.5262164,1629.3616943359375
37115221330000,2695.7919518000003,2965.755126953125
